baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFEADKAH_03113	112.550425546634	0.990106773132875	0.209305815266119	4.73043126811367	2.24043372083579e-06	3.6061449144942e-06
EFEADKAH_03022	393.253504304039	0.989687126998129	0.123071391179738	8.04156934858038	8.86951271646111e-16	1.8379312470668e-15
EFEADKAH_00004	563.618962688963	0.9859756557116	0.113285050393978	8.70349311125003	3.21821937331949e-18	6.9559513026177e-18
EFEADKAH_00284	45.9691261728071	0.985714163998962	0.312414540478046	3.15514816464898	0.00160416617289749	0.00225777062287805
EFEADKAH_01109	284.506536698009	0.984149349598991	0.139056499483752	7.07733441624558	1.46953616672393e-12	2.8468735214511e-12
EFEADKAH_02384	1929.00850415763	0.983713497376026	0.0800503083989621	12.2886909126359	1.0417942287329e-34	2.92165832821664e-34
EFEADKAH_00058	850.310916876188	0.982034620945666	0.087748057115637	11.1915255246223	4.48647412303359e-29	1.15738028101446e-28
EFEADKAH_01930	2193.95324182878	0.981735555674654	0.0705071420257352	13.9239164638998	4.53364771003679e-44	1.44105230783312e-43
EFEADKAH_00647	8895.60827586717	0.978709973419097	0.0743939980689913	13.1557652340645	1.57678986253955e-39	4.69160877487184e-39
EFEADKAH_02559	164.346292320839	0.977915870635492	0.187447493292009	5.21701226013236	1.81832228680861e-07	3.03823480943282e-07
EFEADKAH_00906	5656.21578132032	0.976779252758431	0.0591427593113876	16.5156185496127	2.83242044926989e-61	1.11455192191036e-60
EFEADKAH_00520	6557.62829055297	0.976613445589885	0.0665286465057988	14.6795928804107	8.7111900694627e-49	2.94197111051274e-48
EFEADKAH_00090	94.4976916737961	0.976321109371677	0.220640480098655	4.42494101234341	9.64686391944038e-06	1.52038594897014e-05
EFEADKAH_00727	1103.13438401498	0.976082531666118	0.0911810327731323	10.7048856761111	9.65497652210196e-27	2.41055766962711e-26
EFEADKAH_01616	1967.43535957823	0.973957468071775	0.0704170381414648	13.8312756937481	1.65066946274917e-43	5.20304770237395e-43
EFEADKAH_00299	19.1770304195496	0.973728552668602	0.466002229328473	2.08953625408999	0.0366594779803928	0.0468658979166323
EFEADKAH_00137	31759.5441110728	0.973470192465334	0.0590320828057085	16.4905276283289	4.29185203736468e-61	1.68227257319502e-60
EFEADKAH_01868	13510.9130769727	0.971470169694274	0.0819946520728497	11.8479698996851	2.20467153584529e-32	5.98863201747562e-32
EFEADKAH_01992	192.150662179389	0.969593645538518	0.17075859053083	5.67815441978281	1.36155774658401e-08	2.37605175384268e-08
EFEADKAH_02301	1295.75587483839	0.966644975730919	0.0758493183092569	12.7442803347245	3.35472199282408e-37	9.74221569125303e-37
EFEADKAH_01816	798.981157305786	0.965877213382626	0.100009582014535	9.65784671755	4.55333752184129e-22	1.04699083138995e-21
EFEADKAH_01468	74558.2787281131	0.965724171801244	0.0508680683611492	18.9848799632978	2.2745542396805e-80	1.06380233837298e-79
EFEADKAH_02005	2025.16212257873	0.962604991857514	0.0837555328802877	11.4930316691241	1.43003604455277e-30	3.76941556691348e-30
EFEADKAH_01245	1300.51118644365	0.958656535612752	0.0783205361432552	12.2401681962351	1.89639236924273e-34	5.28405461264135e-34
EFEADKAH_03098	225.828958089411	0.958423441536105	0.163531339135195	5.86079369620863	4.60660002709142e-09	8.12329352096657e-09
EFEADKAH_00734	64.3348079706391	0.958189163006874	0.261326301148401	3.66663882967808	0.000245759519872236	0.000362942072783497
EFEADKAH_02607	1725.52734611521	0.955750543385816	0.0982242762872939	9.73028847359856	2.23956928588312e-22	5.16141405870703e-22
EFEADKAH_02509	155685.222353818	0.952397811139099	0.0512299904489753	18.5906302693474	3.82654922841546e-77	1.72565394414086e-76
EFEADKAH_00901	19270.756323894	0.951191829805099	0.0518405520973695	18.3484124169535	3.39899526830701e-75	1.5037075558329e-74
EFEADKAH_00855	922.302132632634	0.948130203585706	0.100733602779337	9.41225348270962	4.85611919196368e-21	1.10154547787722e-20
EFEADKAH_01576	1034.14218065449	0.943254007391419	0.0795580092680324	11.8561791084236	1.99890447864737e-32	5.43946488524005e-32
EFEADKAH_02616	869.828611252826	0.94216538953309	0.101708270747877	9.26340977587367	1.98005748754485e-20	4.42842125447945e-20
EFEADKAH_03024	168.1644627804	0.941938470348512	0.166586968332725	5.65433466840679	1.56451109699995e-08	2.71924789174143e-08
EFEADKAH_03041	45.1587872130287	0.939087147198463	0.308491514967684	3.0441263426543	0.00233357116061367	0.00326764753911011
EFEADKAH_02859	786.346072989399	0.9388942192179	0.0880216638422477	10.6666265807084	1.4582484304054e-26	3.63481033806157e-26
EFEADKAH_01134	383.264323066914	0.938274973452507	0.133410711437132	7.03298081050001	2.02167180537899e-12	3.89158962027788e-12
EFEADKAH_01394	9334.00733287615	0.937500641620592	0.0874343395240307	10.7223391487154	7.99552390437652e-27	1.99954176319367e-26
EFEADKAH_00470	16350.4956978647	0.936755931985204	0.0618641286588013	15.1421502620959	8.53759294933212e-52	3.01455732376651e-51
EFEADKAH_00330	57.957063338548	0.932416514190028	0.288589297820175	3.23094626596664	0.00123381132433582	0.00175035774376005
EFEADKAH_00100	949.124512839328	0.931819883690479	0.0878686818561971	10.6046871764329	2.83410824065363e-26	7.02376047192291e-26
EFEADKAH_01049	6817.66583842692	0.928933045259851	0.0591244279480426	15.7114931594125	1.26172120381832e-55	4.64473036831417e-55
EFEADKAH_02620	954.746970403097	0.928799079941777	0.0927697606104884	10.011873199086	1.35168596522492e-23	3.18551536664377e-23
EFEADKAH_02469	41.1995091218532	0.927883304293422	0.339584617251824	2.73240676153872	0.00628734644413066	0.0085566561071602
EFEADKAH_01942	204.468188404952	0.925576370742719	0.148963965159315	6.2134246342921	5.18421029036883e-10	9.35445458476809e-10
EFEADKAH_02837	113.156655807074	0.925023157510608	0.203494901382535	4.5456822319677	5.47575968441446e-06	8.69797837534812e-06
EFEADKAH_02358	1475.92265790489	0.923259110525511	0.0815042199638594	11.3277461085439	9.56340192558173e-30	2.4925800367623e-29
EFEADKAH_01638	18234.0225663392	0.922450414263685	0.0537968848925264	17.146911314782	6.62831208650281e-66	2.72147522031988e-65
EFEADKAH_00904	6360.81711727575	0.919214440044614	0.0566400612678923	16.2290509485323	3.14281061616972e-59	1.20381581323159e-58
EFEADKAH_01577	11592.0846033008	0.91533491208611	0.0555960879518139	16.4640165487803	6.65351928273315e-61	2.60459888092503e-60
EFEADKAH_01173	11632.5927162805	0.913482312098252	0.0624368978255494	14.6304884437172	1.79493897870145e-48	6.04169671807628e-48
EFEADKAH_00995	5740.33982910426	0.912797956365418	0.0649332088616439	14.0574903407339	6.93005118562632e-45	2.23564337822018e-44
EFEADKAH_01447	7941.44959819302	0.912494915155254	0.0862276545390862	10.5823928533465	3.596538023011e-26	8.89144122355497e-26
EFEADKAH_01929	12453.4567497908	0.911676914443802	0.0750823319885993	12.1423627942488	6.29806898615553e-34	1.7452341348083e-33
EFEADKAH_02075	849.317622841497	0.910669922998379	0.086282787838593	10.5544795875389	4.8431589258897e-26	1.1944090390988e-25
EFEADKAH_01336	304.907502861513	0.908480155386789	0.128641063480553	7.06213187925121	1.63967254267856e-12	3.17038282054014e-12
EFEADKAH_01521	1669.26648056204	0.906748552882731	0.0812912270245666	11.1543223798148	6.82105029102546e-29	1.75365320141402e-28
EFEADKAH_02934	220.602273294282	0.906210432374695	0.188849149077662	4.7985942049547	1.59783151126602e-06	2.59251375500857e-06
EFEADKAH_00025	3307.93342295274	0.906038152851999	0.0623904773667304	14.5220583507691	8.78326420177389e-48	2.92388971117357e-47
EFEADKAH_01157	136.893260276314	0.903737361750739	0.218069233753601	4.14426806658972	3.40900782349619e-05	5.24702831836188e-05
EFEADKAH_01770	459.477505778532	0.90233699204065	0.11398478375005	7.91629340648947	2.4469579201257e-15	5.03022735482363e-15
EFEADKAH_00554	99.0720149686076	0.901816683590025	0.217382919432331	4.14851675534127	3.3463635868151e-05	5.15585346929862e-05
EFEADKAH_01907	4592.56187940195	0.900406842426682	0.0697698187247396	12.9053917422235	4.19675796663863e-38	1.23414864985894e-37
EFEADKAH_01417	7128.61176253904	0.899626223557162	0.0645763621240229	13.9312001166832	4.09417667907465e-44	1.30273171723238e-43
EFEADKAH_02393	27127.0115549364	0.899019137172517	0.0563870620168284	15.9437130614149	3.1506391848178e-57	1.18285783787328e-56
EFEADKAH_02610	2253.46109019181	0.897090144351608	0.0753517457037843	11.9053664380672	1.10974735841902e-32	3.03625271842311e-32
EFEADKAH_01836	12840.0212125623	0.896174224732892	0.0527508191795803	16.9888210016613	9.93664448805708e-65	4.05779841037257e-64
EFEADKAH_03015	76.5904452144701	0.891928749365047	0.246069760513644	3.6246987338194	0.000289298488420092	0.000425786588501556
EFEADKAH_00413	206.468759918795	0.890992221153464	0.158993078589747	5.60396860703923	2.09498668023879e-08	3.62046241827674e-08
EFEADKAH_01205	4495.54225704297	0.8885049920563	0.0649263236554676	13.6848190692448	1.25118194970802e-42	3.88714227907235e-42
EFEADKAH_00892	3877.4261906969	0.888434358657783	0.0651955154055371	13.627231154343	2.75849062861291e-42	8.51754351243128e-42
EFEADKAH_00287	495.011304566151	0.886858564067937	0.10472019970144	8.46883950370984	2.47849901882201e-17	5.263114407688e-17
EFEADKAH_00539	1742.39179142666	0.882265329632325	0.0817777879476704	10.7885692652495	3.89810753128486e-27	9.78082370619237e-27
EFEADKAH_02608	1467.6735836596	0.880419656395537	0.0836239857803777	10.5283149108414	6.39693348003587e-26	1.57119486287245e-25
EFEADKAH_00101	867.945320916736	0.878151493493571	0.101057641499585	8.6896100132831	3.63685762049458e-18	7.8551971160718e-18
EFEADKAH_00701	3129.95607468341	0.877155615853619	0.0853516060789405	10.2769667279881	8.95000689643198e-25	2.15970660834156e-24
EFEADKAH_02345	27.7242843725581	0.877007397533139	0.412412209430295	2.1265311197858	0.0334590609107361	0.0429528937759585
EFEADKAH_03039	26.3209786272197	0.876522029587366	0.392771614618532	2.23163282926813	0.025639240029208	0.0333122972642265
EFEADKAH_01561	89.5425588494718	0.87526622495367	0.221836219544904	3.94555148275279	7.96165227046469e-05	0.000120761703109906
EFEADKAH_01817	265.804564357207	0.873142567874999	0.144133366802519	6.0578794990012	1.37927654359423e-09	2.46235446661719e-09
EFEADKAH_00910	5170.6240892772	0.871690613037293	0.067919484674902	12.8341758953216	1.05519804792394e-37	3.08505245702206e-37
EFEADKAH_02776	500.388236655961	0.870700734145211	0.114535785546415	7.60199731456297	2.91594786121652e-14	5.85123224671167e-14
EFEADKAH_01061	14757.0101760814	0.870156504693274	0.0675391789649097	12.8837293853597	5.55833844446309e-38	1.6297996252854e-37
EFEADKAH_01445	5993.31171441841	0.869156292675174	0.0587470417541692	14.7948946316687	1.58031622749971e-49	5.40343153041144e-49
EFEADKAH_01422	6565.16863463042	0.862456799916913	0.072517335682871	11.8931120647974	1.28526624422425e-32	3.51329327463648e-32
EFEADKAH_01044	2757.47002711779	0.859785419662173	0.0638627136245144	13.4630267156724	2.58122237844617e-41	7.85002906249055e-41
EFEADKAH_00091	1.45938942338766	0.859739843414253	1.67721888491009	0.512598475457984	0.608232219860106	0.655452527527308
EFEADKAH_01398	11293.9086884888	0.857602767630243	0.0563249176333802	15.2259923966936	2.37723803095515e-52	8.44310126956605e-52
EFEADKAH_01465	33.1240616521233	0.856409053244329	0.399426282626613	2.14409789864757	0.0320250434160027	0.041237353777372
EFEADKAH_00159	28764.542515335	0.851737938337634	0.0572898598613713	14.8671674254161	5.38436973494911e-50	1.85570647129339e-49
EFEADKAH_02861	676.499825495713	0.851201575227121	0.103217306802099	8.24669429574584	1.62836282172828e-16	3.40291843822498e-16
EFEADKAH_02603	3297.76337538854	0.850821846235476	0.0617917630424694	13.7691790028828	3.90627027905415e-43	1.22617986145413e-42
EFEADKAH_00519	3457.55097223465	0.850627042288676	0.0757160706672551	11.234431934891	2.7626504716646e-29	7.15734617059681e-29
EFEADKAH_00003	2246.57196344824	0.848367081710612	0.0675502408982067	12.5590533864866	3.54549132206893e-36	1.01597128225195e-35
EFEADKAH_01161	1048.20159715243	0.844880968143718	0.0853774503970297	9.89583273118111	4.33983416025927e-23	1.01329769822103e-22
EFEADKAH_00368	449.123005432409	0.843604218216571	0.116868786161528	7.2183877827789	5.26075222873787e-13	1.02836151448067e-12
EFEADKAH_00730	674.592283493816	0.842944119876278	0.10341014982654	8.15146406121863	3.59544535168159e-16	7.49298735136949e-16
EFEADKAH_02980	103.334623232635	0.84209880085559	0.206993132947669	4.06824510969882	4.73685393191745e-05	7.24291055986973e-05
EFEADKAH_00295	2.39466243398164	0.842067998266966	1.3440397366502	0.626520165516596	0.530973814322407	0.582569529419726
EFEADKAH_03203	0.986714650857229	0.842003074457059	2.22058666527122	0.379180460562758	0.704553860304005	0.742850167693351
EFEADKAH_02996	69.3175840348838	0.841843608395131	0.28822343807041	2.92080204868515	0.00349131581454011	0.00483732676501757
EFEADKAH_02675	15.0998559592607	0.841761550601966	0.528631888497376	1.59233971487164	0.111308393873699	0.136767066493961
EFEADKAH_00228	1577.07354139045	0.841452748032707	0.0818733866231299	10.2774879938213	8.90174506967366e-25	2.149774986499e-24
EFEADKAH_02497	464.012757005567	0.840369593783549	0.110319847650347	7.61757391514043	2.58487897306377e-14	5.19034092401524e-14
EFEADKAH_00853	14822.3052408669	0.83975628392536	0.0583656383860727	14.3878540035937	6.16802409581228e-47	2.03095113318041e-46
EFEADKAH_02999	70.3367373730831	0.838524061120231	0.249056034651377	3.36680884803285	0.000760433783050826	0.00109055574763592
EFEADKAH_02147	7727.12381654945	0.837312330669175	0.05699590136928	14.6907463616406	7.38953662231544e-49	2.4984064602376e-48
EFEADKAH_00736	8.0457500710414	0.834846910687935	0.804589303423311	1.03760627581784	0.299453394946637	0.345593429865951
EFEADKAH_01214	15057.3563725478	0.831866417396164	0.0586770494640755	14.1770321615348	1.27109556716906e-45	4.13584428629415e-45
EFEADKAH_01392	1187.74806213973	0.831588493727502	0.0843169302879874	9.86265143770276	6.0432099135191e-23	1.40775621234094e-22
EFEADKAH_01341	85.2558372656691	0.830834854834677	0.232598391180171	3.57197163152824	0.000354303797838244	0.000517933957612815
EFEADKAH_01043	6627.71722912638	0.830069304913993	0.071577656633919	11.596765582301	4.27948188988872e-31	1.13893686884813e-30
EFEADKAH_02319	2025.36220911689	0.826189204420331	0.0780328675223393	10.5877078550754	3.39810738630663e-26	8.40774566718222e-26
EFEADKAH_02321	4220.34564135276	0.826048756536922	0.0610178711739865	13.537816718999	9.35275479901046e-42	2.86742006299956e-41
EFEADKAH_00851	67.2763902630718	0.821390026398717	0.280858483209062	2.92456904635243	0.0034493354797103	0.00478135096729426
EFEADKAH_02288	776.723043405353	0.820909765091246	0.139531997711004	5.88330833470539	4.02145738021077e-09	7.11217418615886e-09
EFEADKAH_02058	2374.49759857787	0.819813339221646	0.0642376202735546	12.7621997161552	2.66565662523742e-37	7.76350043115345e-37
EFEADKAH_00351	217.200732161085	0.818841126908707	0.155980163142401	5.24964912468488	1.5238919304156e-07	2.55473516977153e-07
EFEADKAH_00188	6899.84217735754	0.817505715518896	0.0606287744285624	13.4837908769234	1.94833361642524e-41	5.93721804965033e-41
EFEADKAH_02390	1273.40188968966	0.8169560392158	0.0804740357402094	10.1517965602364	3.25318701815639e-24	7.75129442278838e-24
EFEADKAH_01018	1301.48738728132	0.815837731630903	0.0900717567503072	9.05764205190902	1.33300877355276e-19	2.94000331543051e-19
EFEADKAH_00457	18034.2415185185	0.810688534787563	0.053942950274414	15.0286280350537	4.76778390000259e-51	1.66982801868146e-50
EFEADKAH_02084	5415.00712037609	0.810255555824064	0.0605159437063109	13.3891253477977	7.0000223847662e-41	2.12245167698422e-40
EFEADKAH_02300	373.775008963601	0.808980185021517	0.136030419632522	5.9470535135224	2.73012177346306e-09	4.85105606958263e-09
EFEADKAH_02756	96.6448055217365	0.808497002655366	0.221523620621793	3.64971013197601	0.000262536400391198	0.000387151631376104
EFEADKAH_03030	118.506883174415	0.806912107231782	0.204930806760752	3.93748563227888	8.23398603865583e-05	0.00012476735980457
EFEADKAH_01111	206.149737142156	0.806244512474945	0.168831946941263	4.77542625718484	1.79326997438114e-06	2.89718897089019e-06
EFEADKAH_01327	21.3033910660064	0.804355201632771	0.441514952389621	1.8218073867699	0.0684842165487185	0.0854922604275669
EFEADKAH_01484	4398.17638899342	0.802217975114251	0.0691873983041174	11.5948567915223	4.37596984581565e-31	1.16359268483639e-30
EFEADKAH_01419	10282.6327222023	0.801663285205823	0.0534688569482118	14.9930881444181	8.14751449228443e-51	2.83709768166314e-50
EFEADKAH_01664	1352.74836042081	0.801417493375709	0.0805758296337089	9.94612772861151	2.62187321619962e-23	6.1549948426843e-23
EFEADKAH_02490	147.716542440631	0.800836963909366	0.185553214432469	4.31594228296609	1.58923503534986e-05	2.48656939863945e-05
EFEADKAH_02136	7512.78257478647	0.799892367058067	0.0580941514405918	13.7688966483322	3.9215660323084e-43	1.22970557655598e-42
EFEADKAH_01579	3657.42495748126	0.797580634785185	0.0798008643622883	9.99463653882552	1.60876314760063e-23	3.78547222755793e-23
EFEADKAH_00471	0.166186271651946	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_00880	0.15384517252268	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_00895	0.150726768291542	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_01694	0.166186271651946	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_02510	0.150726768291542	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_02666	0.166186271651946	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_02884	0.15384517252268	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_02936	0.15384517252268	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_03044	0.15384517252268	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_03108	0.150726768291542	0.795190477956969	4.0804728567969	0.194877041427297	0.845489207887064	0.867565392697951
EFEADKAH_01914	2842.08304611766	0.795069128449897	0.0727382292699165	10.930553801352	8.234433537856e-28	2.09389881391195e-27
EFEADKAH_02492	275.268476761903	0.793937306217365	0.134836276464874	5.8881580464304	3.9052357326916e-09	6.91066861235368e-09
EFEADKAH_01581	1938.46378520094	0.79198203992709	0.0718676115433222	11.0200133679088	3.06013629367638e-28	7.81432272123605e-28
EFEADKAH_01931	3889.1463898452	0.789762471840568	0.077569454810735	10.1813590641773	2.40183144532462e-24	5.74540865893462e-24
EFEADKAH_00553	292.77596559374	0.787530814502521	0.133994354454615	5.87734324858638	4.16903172060403e-09	7.36886097345081e-09
EFEADKAH_01062	3061.36873423978	0.787310990142269	0.0697843554981573	11.2820557633875	1.60940409626198e-29	4.18389759045426e-29
EFEADKAH_00909	4379.08392509085	0.786212751084316	0.102149095845308	7.69671767114747	1.3960588777091e-14	2.8219600293572e-14
EFEADKAH_01659	7314.64469232913	0.785551236858857	0.0635307512220786	12.3648976558278	4.04726477550944e-35	1.14138147350341e-34
EFEADKAH_00918	1.02093823517776	0.785016047821606	2.19707441230197	0.357300619144306	0.720866766529259	0.757937051951889
EFEADKAH_02405	1990.54613617781	0.784482214131293	0.0796295361007071	9.85164867894197	6.7428690054764e-23	1.56832602694632e-22
EFEADKAH_01483	9805.03142168709	0.781789321175408	0.057579994904753	13.5774468627276	5.44930413287307e-42	1.67237264767484e-41
EFEADKAH_00505	6316.01793415971	0.779773305696653	0.0598300091029323	13.0331470342102	7.9269449668632e-39	2.34018882631493e-38
EFEADKAH_02135	19084.694499969	0.778107864895815	0.0719166110414418	10.8195847055061	2.78034346245372e-27	6.99943370830694e-27
EFEADKAH_02609	4028.14849283632	0.777988550435926	0.0707496299605071	10.9963621134161	3.97860534108482e-28	1.01340570388238e-27
EFEADKAH_00718	12215.3552774361	0.776903493189605	0.0679879240556871	11.4270806761693	3.06231795075914e-30	8.03692464787265e-30
EFEADKAH_01379	6.6774886835914	0.774869308059057	0.788550937595617	0.982649656624241	0.325779896025851	0.373897903082194
EFEADKAH_00503	2849.04104204059	0.773134787530593	0.066706841514355	11.5900373931543	4.62930413538179e-31	1.22987482999695e-30
EFEADKAH_00652	5165.78842080664	0.772447870815626	0.0723810171233308	10.6719676168607	1.37679556159762e-26	3.43461118664006e-26
EFEADKAH_00491	3211.45545273321	0.769924489405819	0.065469220120429	11.7600986843827	6.26610133063569e-32	1.69145607729738e-31
EFEADKAH_01896	5.17595917706062	0.769177487036403	0.902927009175579	0.851871169230725	0.394285600188362	0.443534656568767
EFEADKAH_00468	1280.36395511274	0.762663592270046	0.0854712633512868	8.92304105925637	4.53656476806737e-19	9.91881863307216e-19
EFEADKAH_02618	1262.49793435481	0.762413436569925	0.0816035512276781	9.34289531643975	9.37351154999001e-21	2.11673477240819e-20
EFEADKAH_02587	698.187260117864	0.758185229960657	0.0953708746726395	7.94986134459947	1.86720381428612e-15	3.84626190744029e-15
EFEADKAH_00660	2621.33184380375	0.756990734504034	0.0727280470046108	10.408511787152	2.26738389039157e-25	5.51092662837341e-25
EFEADKAH_01243	5815.38032193814	0.755905537893751	0.0610964590197488	12.3723297556314	3.68961916014768e-35	1.04246382620046e-34
EFEADKAH_00669	14767.4125412844	0.754633871177198	0.0543530214929956	13.8839359882587	7.92687519097356e-44	2.51169888250115e-43
EFEADKAH_02991	110.234324551733	0.754327693072133	0.201098220478391	3.75104111452439	0.000176101816893171	0.000261730892887395
EFEADKAH_01954	132.118891841756	0.753902544317095	0.187964351624665	4.01088045579259	6.04927357115092e-05	9.22636180761224e-05
EFEADKAH_00198	4375.49810016759	0.753110900385292	0.0972772732790533	7.74189977781233	9.79421828773343e-15	1.98641451331645e-14
EFEADKAH_01568	3137.05426713857	0.748828710705625	0.0742708773197983	10.0824002318068	6.60915652616969e-24	1.564891052284e-23
EFEADKAH_00651	3464.41845501684	0.744239634074408	0.0611351350826858	12.1736810275763	4.29277383570771e-34	1.19064469540344e-33
EFEADKAH_00996	8084.36339789103	0.741369228701908	0.0550894485926168	13.457553989772	2.77966320307827e-41	8.44504101658116e-41
EFEADKAH_02889	0.507350713357739	0.740074758274434	2.846882085466	0.259959751073882	0.794894820441782	0.823468581532637
EFEADKAH_00552	426.949511145252	0.739032200701952	0.108834876646976	6.7903986614431	1.11824103402216e-11	2.10697220980764e-11
EFEADKAH_00801	32592.8700578885	0.735445077363854	0.0608731525324184	12.0815999626796	1.32123493683562e-33	3.6545310044466e-33
EFEADKAH_02507	103378.169414561	0.734639763738355	0.0534525145021719	13.7437830676517	5.54983845639643e-43	1.73489784804293e-42
EFEADKAH_00903	29934.1955706976	0.734014408579191	0.0595591290682834	12.324129315888	6.71649992327884e-35	1.88885955091466e-34
EFEADKAH_01009	783.457700697846	0.732254045903402	0.0932007625415008	7.85673878555813	3.94263869864927e-15	8.06654814206403e-15
EFEADKAH_01749	3058.43714268888	0.731591686593618	0.070171442539008	10.4257752174174	1.89110833058128e-25	4.60377619335394e-25
EFEADKAH_00907	3630.88807418432	0.730619506454218	0.0727932653668247	10.0369107330525	1.04908290989994e-23	2.47622845971701e-23
EFEADKAH_00116	10926.2382104558	0.730438852808063	0.0736483969676801	9.91791923357964	3.47933699991604e-23	8.14267112277335e-23
EFEADKAH_02053	768.628236587498	0.730033100244949	0.110038791424274	6.63432495755225	3.25990943906787e-11	6.08168061813771e-11
EFEADKAH_02681	11.9831988074424	0.729004059083982	0.749207714919418	0.973033305139405	0.330536749557093	0.378435188861054
EFEADKAH_02166	1645.44545466028	0.727610049984117	0.0760067945465955	9.57296060601609	1.03887294247149e-21	2.37973468881056e-21
EFEADKAH_01130	11898.7879219091	0.727111554429963	0.0846959154183998	8.58496600264623	9.08632952196116e-18	1.94725447120782e-17
EFEADKAH_02041	2044.23015837636	0.723195797717761	0.103415928367709	6.99307939436895	2.68917223313315e-12	5.16662550949899e-12
EFEADKAH_01794	72.1195281372523	0.722089247862796	0.280329463875979	2.57585926887177	0.00999913345170616	0.0134298170549768
EFEADKAH_01113	56.302590900238	0.720449157289707	0.295457613696287	2.43841797906852	0.0147517059536069	0.0195612016720484
EFEADKAH_02468	1190.73303017046	0.720153999050679	0.0836157462390945	8.61266007231986	7.13845215571253e-18	1.53198271086426e-17
EFEADKAH_01110	40.6892786736762	0.715762686689979	0.351554250312568	2.03599497390116	0.0417508599707693	0.0531055495046439
EFEADKAH_03033	88.1514671394314	0.715726610763215	0.22012820277469	3.25140805104283	0.00114834913439754	0.00163217683451712
EFEADKAH_01437	26737.1902501039	0.715326699806962	0.0614888720841677	11.6334334256091	2.78659254758539e-31	7.44239104059435e-31
EFEADKAH_01057	890.089127505064	0.714629561980587	0.086192420455083	8.29109518223819	1.12210443746542e-16	2.35144600261105e-16
EFEADKAH_01632	48.8970579528607	0.713608450941854	0.297333697039046	2.40002548667783	0.0163939303597467	0.0216717928870367
EFEADKAH_02576	6736.75734839604	0.713100932325562	0.0812280699166118	8.77899638705717	1.6493982730825e-18	3.5752716148622e-18
EFEADKAH_03040	42.7800456153088	0.71220949709307	0.371921899281053	1.91494369777583	0.0554996842188852	0.0698884912385961
EFEADKAH_01771	2221.50549778701	0.710962931971847	0.0718409905149191	9.89634088945645	4.31784746661171e-23	1.00894258177352e-22
EFEADKAH_02079	12775.037024564	0.708999605921573	0.0576920787453876	12.2893752719606	1.03301256927401e-34	2.89971802840738e-34
EFEADKAH_00564	4966.55427937933	0.706424642020851	0.0598142208320679	11.8103125342748	3.45275448851555e-32	9.36203860416493e-32
EFEADKAH_01091	8.93357753047765	0.705775581411268	0.721591992158423	0.978081227453973	0.328034151683059	0.376139197799522
EFEADKAH_03086	589.697213395152	0.705075986464749	0.101243424243623	6.96416573947674	3.30355506373202e-12	6.31494480281307e-12
EFEADKAH_02335	91.2044824181546	0.704841543989674	0.257361861070732	2.73871793224234	0.00616792662219226	0.00840348759961899
EFEADKAH_01021	678.0184864064	0.703818996250871	0.0980456384692706	7.17848348217409	7.04889049111311e-13	1.37435197333172e-12
EFEADKAH_01119	21.0508357110224	0.703642709739767	0.465414835285794	1.5118613683805	0.130569133560283	0.158866987596871
EFEADKAH_03167	45.6503827006757	0.698346312117291	0.320043694775867	2.18203427693321	0.0291070030765482	0.0376722802864135
EFEADKAH_00802	6070.8916134956	0.698249031179472	0.0645838187990944	10.8115166331611	3.03608495489561e-27	7.63690197299595e-27
EFEADKAH_02604	2325.75865429317	0.697950982942247	0.0794582919746645	8.78386592005767	1.57949957606828e-18	3.42621198364346e-18
EFEADKAH_02897	77.4312317086368	0.697116422330625	0.247220070217638	2.81982131028813	0.00480503984692618	0.00658218677084591
EFEADKAH_01909	201.512986472221	0.696906793589113	0.161939554591069	4.30349950849838	1.6812122120195e-05	2.62776247601808e-05
EFEADKAH_00908	4853.51242216331	0.694370692827812	0.0873616415741043	7.94823311829383	1.89190391285062e-15	3.89449063965032e-15
EFEADKAH_01335	156.482748773464	0.694295419681978	0.194342252713213	3.57253973332571	0.000353535821150846	0.000517061089803026
EFEADKAH_02844	295.17299407098	0.693973446748594	0.139083093970631	4.98963193107521	6.04944467823318e-07	9.95953188048618e-07
EFEADKAH_01772	16285.6529437176	0.691046102356838	0.0541744106344644	12.7559505357537	2.88830007809437e-37	8.3957694873329e-37
EFEADKAH_02621	2037.59079909995	0.690728807843738	0.0892042827806005	7.7432247232187	9.69265059412772e-15	1.96713351427434e-14
EFEADKAH_01574	3121.31184857153	0.686897202561725	0.0650440393541879	10.5604942340885	4.54263715198545e-26	1.12120881092235e-25
